Id,Text
8783, add write snif canari current canari tool sniff read oper hard find problem write path support write snif creat system tabl name _canary_ canari tool tool make sure region number larg number regionserv region distribut onto regionserv period tool put data region calcul write avail hbase send alert need
8784, allow set richer state valu tostr pv2 debug procedur crash load store state run would help knew state statemachineprocedur go start run chat matteo suggest allow procedur custom string patch make statemachineprocedur print base state run finish follow statemachineprocedur state simplestatemachineprocedur state runnabl server_crash_assign
8785, cleanup deprec api cell class cleanup deprec api cell class
8786, chang intern structur immutablebyteswrit contructor constructor immutablebyteswrit take byte newdata int offset int length copi byte soon get chang point byte pass
8787, storefil passeskeyrangefilt need creat cell scan start stop row profil saw code passeskeyrangefilt storefil code keyvalu smallestscankeyvalu scan isrevers keyvalueutil createfirstonrow scan getstoprow keyvalueutil createfirstonrow scan getstartrow keyvalu largestscankeyvalu scan isrevers keyvalueutil createlastonrow scan getstartrow keyvalueutil createlastonrow scan getstoprow code row need copi consid cellcompar comparerow cell byte alreadi refactor firstkeykv lastkeykv part jira
8788, remov hlogedit http issu apach org jira brows hbase 1403 focusedcommentid 12708553 page com atlassian jira plugin system issuetabpanel 3acom tabpanel action_12708553 stack think hlog hcd hlog valu hlogedit new keyvalu class thbase flag interest perform like creat hlogedit shove keyvalu
8789, remov hlogedit http issu apach org jira brows hbase 1403 focusedcommentid 12708553 page com atlassian jira plugin system issuetabpanel 3acom tabpanel action_12708553 stack think hlog hcd hlog valu hlogedit new keyvalu class thbase flag interest perform like creat hlogedit shove keyvalu
8790, client api determin server side support cell level secur add client api determin server side support cell level secur ask master assum mani instanc master regionserv consist view site configur return true featur requir cell level secur present fals otherwis throw unsupportedoperationexcept master support rpc call
8791, hbase backup restor phase merg backup imag user merg increment backup imag singl increment backup imag merg support increment imag merg support imag backup destin command code hbase backup merg image1 image2 imagek code exampl code hbase backup merg backup_143126764557 backup_143126764456 code oper complet recent backup imag kept exampl backup_143126764557 merg backup imag imag delet file system backup system tabl correspond backup manifest merg backup imag updat remov depend delet imag merg backup imag contain data origin imag delet imag
8792, hbase backup restor phase filter wal backup includ edit back tabl h2 high level design overview increment backup request come tabl select tabl alreadi regist backup system union result new tabl set everi tabl perform follow convert new wal file hfile appli tabl filter edit tabl pass filter move hfile backup destin restor increment run full restor first collect hfile intermedi increment imag run hfilesplitterjob split file current tabl region boundari load file use loadincrementalhfil tool
8793, remov duplic code gettabledescriptor htabl todo comment said htabl gettabledescriptor hadmin gettabledescriptor remov duplic code
8794, enhanc chao monkey framework ad zookeep datanod fault inject one shortcom exist chaosmonkey framework lack fault inject hbase depend like zookeep hdf etc patch attempt solv problem partial ad datanod zk node fault inject
8795, refin regiongroupingprovid fix issu make scalabl multipl issu regiongroupingprovid includ provid cach use byte array key concurrenthashmap right reason http stackoverflow com question 1058149 use byte array hashmap key java use identitygroupingstrategi get group use key cach mean cach includ entri region especi unnecessari use boundedregiongroupingprovid besid fix issu suggest chang boundedregiongroupingprovid provid pluggabl strategi make whole pictur much clear detail pleas refer patch
8796, allow load balanc oper region transit ad forc flag issu add boolean paramet forc balanc command admin forc region balanc even region transit assum rit transient enhanc request custom assumpt chang oper run hbck reason idea region stuck transit use forc flag recent event custom cluster end small number regionserv host region cluster one regionserv 50 roughli 20 000 region balanc run due small number region stuck transit admin end kill regionserv reassign would yield equit distribut region differ cluster singl store file corrupt hdf block ssd cluster known lose data howev sinc singl region 10 1000 region cluster stuck transit balanc run state keep hbase good yet admin kick balanc automat scenario know safe option avail oper use see fit seem prudent
8797, metric block cach take region replica account current metric block cach aggreg sens distinguish primari secondari tertiari replica jira separ block cach metric primari region replica aggreg
8798, consolid printusag integrationtestloadandverifi investig use itlav littl screwi subclass overrid printusag method correctli pass help get info argument get rest noformat hbase ndimiduk 112rc2 hbase org apach hadoop hbase test integrationtestloadandverifi help usag bin hbase org apach hadoop hbase test integrationtestloadandverifi option option help show usag monkey arg chao monkey run monkeyprop arg properti file specifi chao monkey properti ncc noclustercleanup clean cluster end hbase ndimiduk 112rc2 hbase org apach hadoop hbase test integrationtestloadandverifi integrationtestloadandverifi doption load verifi loadandverifi load tabl row depend verifi depend chain option dloadmapp tabl name tabl write verifi default autogen dloadmapp backref number backrefer per row default 50 dloadmapp num_to_writ number row per mapper default 100 000 per mapper dloadmapp deleteaft bool delet success verifi default true dloadmapp numpresplit number presplit region start default 40 dloadmapp map task number map task load default 200 dverifi reduc task number reduc task verifi default 35 dverifi scannercach number hbase scanner cach row read default 50 noformat
8799, scan differ timerang column famili present scan api support tabl level time rang specif use case benefit per column famili time rang see background discuss http mail archiv apach org mod_mbox hbase user 201508 mbox 3ccaa4mzom00ef5eoxstk0hetxeby8mqss61gbvgttgpaspmhqhaw mail gmail com 3e coupl choic would good valid first updat scan api support famili tabl level updat one propos would add scan settimerang byte famili long mintim long maxtim store map byte timerang execut scan famili specifi timerang use otherwis fall back use tabl level timerang client use new api old region server would get famili correctli filterd old client send scan new region server would work correctli question get storefilescann shouldusescann match proper famili time rang scan avail current avail famili part one option would tri pass column famili constructor path anoth would instead alter shouldusescann pass specif timerang use similar current pass column use also appear workaround famili avail
8800, increment backup bulk load current increment backup base wal file bulk data load bypass wal obviou reason break increment backup way continu backup bulk load creat new full backup tabl may feasibl custom bulk load regularli say everi day review board date http review apach org 54258 order miss hfile load region directori situat postbulkloadhfil hook call bulk load interrupt record hfile name thru precommitstorefil hook time increment backup check presenc hfile present becom part increment backup imag review board http review apach org 57790 googl doc design http doc googl com document 1acclsechdvzvsasorgqqrnrlogx4mnyibvau7lq5lj
8801, refin regiongroupingprovid phase remov provid nest formal wal group name nest defaultwalprovid insid regiongroupingprovid make logic ambigu sinc provid provid log suggest directli instanti fshlog regiongroupingprovid wal group name regiongroupingprovid use sth like factoryid null randomuuid quit long unnecessari suggest directli use providerid groupnam detail pleas refer initi patch
8802, show regionserv version master statu page product env regionserv may remov cluster hardwar problem rejoin cluster repair potenti risk version rejoin regionserv may diff other cluster upgrad mani version solv show regionserv version server list master statu page highlight regionserv version differ master version similar hdf 3245 suggest welcom
8803, concurr lru block cach lru base block cach commit hbase 1192 thread safe contain big lock hash map high load block cach hit heavili number thread need built handl massiv concurr issu aim implement new block cach lru evict back concurrenthashmap separ evict thread influenc drawn solr concurrentlrucach howev major differ solr treat cach element equal size wherea depend heapsiz interfac realist though approxim heap usag
8804, remov deprec hbasetestingutil deletet method hbase tablenam api sinc 96 test code privaci stabil marker abl remov deprec method deletet separ unit test relat cleanup
8805, remov deprec hbasetestcas depend testhfil remov depend long deprec hbasetestcas 90 modifi refer tfile part modern hbase
8806, exorcis deprec put add replac put addcolumn put api chang add addcolumn updat instanc remov put ad hbase
8807, batch buffer mutat aw ad list mutat ad list mutat buffer limit check everi mutat ad lead lot tri flush
8808, support permiss mode secur cluster allow simpl auth client implement hbase secur exist cluster use support mix secur insecur client client configur migrat secur authent current option allow secur client fallback simpl auth insecur cluster provid analog set server would allow phase rollout secur first secur enabl cluster server permiss mode enabl client convert use secur authent increment server audit log allow identif client still use simpl auth connect final suffici client convert secur oper server side permiss mode remov allow complet secur oper obvious enabl effect access control would still use tool enabl smooth oper rollout secur permiss mode would cours disabl default enabl provid big scari warn log startup possibl flag relev ui
8809, htabl mutaterow collect stat tri fix stat implement move result object rpc payload cell payload part valu return request chang also us use easili switch asyncprocess executor support stat nearli rpc call howev mean upgrad client server lose stat visibl side upgrad could keep around result base stat storag accommod old api send stat back server result rpc payload note still wire compat protobuf mean ride lack inform tricki part result non interfaceaudi privat getstatist method along two interfaceaudi privat addresult setstatist method might need releas deprec getstat method throw
8810, cleanup snapshot code move common code use helper
8811, expos checkandmut via thrift2 user ask checkandmut expos via thrift2 see good reason sinc checkandput checkanddelet alreadi let add
8812, support pass multipl qop saslclient server via hbase rpc protect current set valu hbase rpc protect one authent integr privaci use set javax secur sasl qop saslutil java problem cluster want switch one qop anoth take downtim roll upgrad creat situat node old valu new prevent commun similar issu client tri connect javax secur sasl qop take list qop prefer order transit qop1 qop2 easili done like qop1 qop2 qop1 roll restart qop2 roll restart need chang hbase rpc protect accept list
8813, verifyrepl use peer configur peer connect verifyrepl use replic peer configur construct zookeep quorum address peer connect howev configur properti peer configur drop merg configur properti replicationpeerconfig creat peer connect obtain credenti peer cluster
8814, allow multi run max result size user put list ton differ get tabl send along multi server un wrap get multi singl get may size limit total might protect server batch server side rpc smaller
8815, add throughput control flush hbase 8329 ad throughput control compact avoid spike caus huge io pressur like network disk overflow howev even control still observ disk util near 100 analysi think caus flush especi increas set hbase hstore flusher count jira propos add throughput control featur flush supplement hbase 8329 better control io pressur
8816, allow multi retain mani block scan multi limit total size cell return howev request point block keyvalu keep aliv lot data size take follow exampl multi list 10000 get fat row column return differ block column small 32 byte total cell size 32 10000 320kb howev block 128k total retain heap size almost 2gig
8817, region normal allow underli namespac quota current namespac quota hmaster normalizeregion skip tabl namespac howev perform region merg violat quota constraint region split namespaceauditor checkquotatosplitregion call check whether quota exceed region split plan still execut
8818, cull testhfilewriterv2 hfilewriterfactori remov hfile v2 patch clean remnant unit test associ
8819, implement inexpens seek oper hfile earli row column version filter etc seek end row one key time seek hfile level case would end skip block process common case rel larg row regex row filter call end noth constant time could also call seek next column even specif column explicittrack case
8820, simpl implement date base tier compact simpl implement date base tier compact similar cassandra follow benefit improv date rang base scan structur store file date base tier layout reduc compact overhead improv ttl effici perfect fit use case mostli date base date write scan focu recent data never rare delet data order write handl grace time rang overlap among store file toler perform impact minim configur set hbase site xml overriden per tabl per column famli level hbase shell design spec http doc googl com document 1_amlnb2n8us1xicstegdlkiql6t ohorlz323mg_uy8 edit usp share result product http doc googl com document 1gqrtqzmmktewoijzc8uctqhacnmdxbsjtaqsyiwsmgu edit
8821, use less contend class metric run benchmark look like result pretti extrem lock histogram pretti extrem
8822, break writer reader storefil storefil java trend becom monolith class 1800 line would make sens break reader writer 500 line separ file mani differ thing singl class compar reader writer stuff hurt readabl lot point read piec code requir scroll see level reader writer base class level belong small small thing realli help tri understand code good reason often affect exist patch need done branch etc class realli use singl iter refactor make thing lot better
8823, intra row scan continu scale number column version singl row need mechan scan within row return column time current entir row must come back one piec
8824, cleanup htabl put javadoc trunk notic miss deprec also exist never deprec though new server side implement exist issu ensur everyth deprec add 880 compat exist deprec old one also go best keep updat javadoc releas http jgray la hbase javadoc 20 trunk
8825, provid option skip calcul block locat snapshotinputformat mr job read snapshotinputformat need calcul split base block locat order get best local howev process may take long time larg snapshot setup comput layer spark hive presto could run side hbase cluster scenario block local matter therefor great option skip calcul block locat everi job super use hive presto spark connector
8826, hbase manag multipl node zookeep quorum thought alreadi jira cannot seem find need manag multipl node zookeep quorum requir fulli distribut option hbase make thing easier user relev irc convers ryan andrew code jun 17 18 14 39 dj_ryan right includ client dep hbase lib jun 17 18 14 47 dj_ryan remov zookeep would problemat jun 17 18 14 56 dj_ryan hbase put privat zk quorum jun 17 18 15 02 dj_ryan doesnt bother jun 17 18 15 05 apurtel dj_ryan nitay agre wonder privat zk quorum manag hbase jun 17 18 15 12 apurtel jun 17 18 15 22 dj_ryan mayb ship tool manag jun 17 18 15 23 apurtel possibl jun 17 18 15 29 dj_ryan agre jun 17 18 15 39 nitay apurtel ok happi bump prioriti hbase manag full cluster work jun 17 18 15 47 iand iand 205 158 58 226 ptr us xo net join hbase jun 17 18 15 48 apurtel nitay would awesom jun 17 18 15 57 apurtel skip discuss cloudera includ zk also jun 17 18 16 12 apurtel use privat port conflict typic zk instal jun 17 18 16 15 nitay also think user abl point exist cluster long rpm compat fine jun 17 18 16 23 nitay apurtel hadoop go start use zk jun 17 18 16 31 apurtel nitay agre cloudera autoconfig rpm deb case jun 17 18 16 34 nitay cloudera dude work use namenod whatnot like master jun 17 18 16 35 dj_ryan thing jun 17 18 16 38 dj_ryan set myid jun 17 18 16 38 nitay jun 17 18 16 40 dj_ryan start zk jun 17 18 16 42 dj_ryan stop zk jun 17 18 16 50 dj_ryan dont want start stop zk cluster bounc jun 17 18 16 51 nitay ye stupid myid jun 17 18 16 52 dj_ryan start jun 17 18 16 54 dj_ryan done ti jun 17 18 16 58 iand iand 205 158 58 226 ptr us xo net left hbase leav jun 17 18 17 13 apurtel dj_ryan ye start work fine mani hbase restart jun 17 18 17 28 nitay need separ shell cmd someth stop zk jun 17 18 17 35 nitay start start hbase alreadi run type thing jun 17 18 17 43 dj_ryan ye jun 17 18 17 58 nitay ok jun 17 18 18 19 apurtel quorum peer start node conf regionserv possibl jun 17 18 18 37 apurtel zoo cfg jun 17 18 18 51 nitay oh think separ conf zookeep jun 17 18 18 58 apurtel nitay even better jun 17 18 18 59 nitay use first five rs jun 17 18 19 26 nitay apurtel yeah realli wouldnt conf zookeep would rip hostnam zoo cfg jun 17 18 19 38 nitay go way gener zoo cfg conf zookeep jun 17 18 19 42 nitay gotta one jun 17 18 19 49 nitay dont want edit jun 17 18 19 54 apurtel nitay right jun 17 18 20 21 apurtel well jun 17 18 20 29 nitay zoo cfg right info right caus need thing hostnam client quorum port jun 17 18 20 31 apurtel leav server default zoo cfg jun 17 18 20 39 apurtel consid conf zookeep jun 17 18 20 47 dj_ryan call conf zoo jun 17 18 20 54 dj_ryan zookeep config jun 17 18 20 54 dj_ryan dir jun 17 18 20 57 nitay pars zoo cfg insert jun 17 18 21 08 nitay caus right java properti anyway jun 17 18 21 12 apurtel let zk wrapper pars file exist otherwis build list quorum peer like alreadi jun 17 18 21 34 apurtel someon could edit either would dtrt jun 17 18 21 48 nitay apurtel yeah make sens jun 17 18 21 58 nitay discuss get rid zoo cfg complet jun 17 18 22 12 nitay put xml creat properti zk right prop jun 17 18 22 14 apurtel purpos need file avail post instal script lay static hbase cluster config base discov hadoop instal jun 17 18 23 56 apurtel need hook sysvinit use chkconfig enabl disabl servic cluster node accord role defin hadoop conf master hadoop conf regionserv jun 17 18 24 13 apurtel put hmaster namenod jun 17 18 24 17 apurtel region server datanod jun 17 18 24 35 apurtel hadoop conf slave mean jun 17 18 24 44 apurtel pick host slave host zk quorum jun 17 18 24 50 apurtel make sens jun 17 18 25 33 nitay ye think auto gener hbase config server run jun 17 18 25 50 apurtel nitay ye jun 17 18 25 51 nitay simpl line line conf zookeep type file clean easi jun 17 18 25 57 apurtel nitay agre jun 17 18 25 59 apurtel think initi question answer hbase manag privat zk ensembl jun 17 18 26 07 apurtel somehow jun 17 18 26 10 nitay right jun 17 18 26 15 apurtel ok thank code
8827, clusterstatu abl return respons scope current clusterstatu respons return much inform load per region replic cluster wide sometim respons quit larg 10 100 mb method like getservers getregionscount realli need full respons one possibl provid scope filter clusterstatu request limit respons back client
8828, make snapshotmanag access masterservic see comment background http issu apach org jira brows hbase 15411 focusedcommentid 15209640 page com atlassian jira plugin system issuetabpanel comment tabpanel comment 15209640 procedur execut master perform snapshot procedur need access snapshotmanag jira add accessor masterservic
8829, print procedur wal content let printer print content procedur wal
8830, time limit scan offer client rsrpcservic scan set time limit equal math min scannerleasetimeoutperiod rpctimeout respons heartbeat messag reach limit howev two timeout set hbase client scanner timeout period hbase rpc timeout read rs configur may differ client client set much less server may still timeout client side
8831, time limit scan offer client rsrpcservic scan set time limit equal math min scannerleasetimeoutperiod rpctimeout respons heartbeat messag reach limit howev two timeout set hbase client scanner timeout period hbase rpc timeout read rs configur may differ client client set much less server may still timeout client side
8832, time limit scan offer client rsrpcservic scan set time limit equal math min scannerleasetimeoutperiod rpctimeout respons heartbeat messag reach limit howev two timeout set hbase client scanner timeout period hbase rpc timeout read rs configur may differ client client set much less server may still timeout client side
8833, add provis ad mutat memstor abl write region batchmut coprocessor hook part phoenix 1734 need write index updat region coprocessor write batchmut api allow mvcc rais phoenix 2742 discuss altern way write region directli proper solut current provis write wal edit coprocessor set wal edit minibatchoperationinprogress noformat set waledit oper mutat specifi posit param index param waledit public void setwaledit int index waledit waledit waleditsfromcoprocessor getabsoluteindex index waledit noformat similarli allow write mutat coprocessor memstor well els provid batch mutat api allow write batch mutat coprocessor
8834, remov pb refer admin sub task hbase 15174
8835, remov pb refer result doublecolumninterpret public face class sub task hbase 15174
8836, remov deprec hconnect thu remov pb refer sub task hbase 15174
8837, report metric jvmpausemonitor jvmpausemonitor detect jvm paus paus log warn would also good expos inform dashboard via metric system make easier get info host central locat oper
8838, add overrid mechan exempt class dynam load tabl coprocessor part hadoop timelin servic yarn 2928 ad tabl coprocessor yarn 4062 howev find coprocessor cannot load dynam relev snippet except noformat java io ioexcept class org apach hadoop yarn server timelineservic storag flow flowruncoprocessor cannot load org apach hadoop hbase master hmaster sanitychecktabledescriptor hmaster java 1329 org apach hadoop hbase master hmaster createt hmaster java 1269 org apach hadoop hbase master masterrpcservic createt masterrpcservic java 398 org apach hadoop hbase protobuf gener masterproto masterservic callblockingmethod masterproto java 42436 org apach hadoop hbase ipc rpcserver call rpcserver java 2031 org apach hadoop hbase ipc callrunn run callrunn java 107 org apach hadoop hbase ipc rpcexecutor consumerloop rpcexecutor java 130 org apach hadoop hbase ipc rpcexecutor run rpcexecutor java 107 java lang thread run thread java 745 caus java io ioexcept class org apach hadoop yarn server timelineservic storag flow flowruncoprocessor cannot load org apach hadoop hbase regionserv regioncoprocessorhost testtablecoprocessorattr regioncoprocessorhost java 324 org apach hadoop hbase master hmaster checkclassload hmaster java 1483 org apach hadoop hbase master hmaster sanitychecktabledescriptor hmaster java 1327 caus java lang classnotfoundexcept org apach hadoop yarn server timelineservic storag flow flowruncoprocessor java net urlclassload run urlclassload java 366 java net urlclassload run urlclassload java 355 java secur accesscontrol doprivileg nativ method java net urlclassload findclass urlclassload java 354 java lang classload loadclass classload java 425 sun misc launcher appclassload loadclass launcher java 308 java lang classload loadclass classload java 358 org apach hadoop hbase util coprocessorclassload loadclass coprocessorclassload java 275 org apach hadoop hbase regionserv regioncoprocessorhost testtablecoprocessorattr regioncoprocessorhost java 322 10 noformat track fact coprocessorclassload regard hadoop class exempt load coprocessor jar sinc coprocessor sit coprocessor jar yet load class deleg parent jar classload fail would nice abil exclud certain class exempt class load via tabl coprocessor classload see hadoop applicationclassload similar featur way load coprocessor tabl scope
8839, use masterservic directli instead cast hmaster possibl bunch hmaster cast masterprocedureenv servermanag get rid use directli masterservic also like masterservic noop implement test
8840, refactor rpc class better accept async chang class layout need chang better accept async version class partli commit patch hbase 13784 class turn interfac asyncrpcchannel asyncrpcchannelimpl implement coprocessorrpcchannel synccoprocessorrpcchannel implement new lower level abstract protoretryingcal retryingcal abstractregionservercal regionservercal
8841, move memcach concurrentskiplistmap concurrentskiplistset cslm replac old entri new put csl replac exist key make test present remov semant safe need synchron replac ryan rawson suggest
8842, move memcach concurrentskiplistmap concurrentskiplistset cslm replac old entri new put csl replac exist key make test present remov semant safe need synchron replac ryan rawson suggest
8843, cellcount improv look cellcount map reduc seem like improv area current support set scan batch import fetch version column actual would nice support scan configur current provid tableinputformat gener job counter contain row key column qualifi guarante blow anyth smallest tabl usabl make sens count job output row qualifi specif counter drop
8844, chang name memori updat memcach memtabl map sort edit kept per store current call memcach memcach name well known app someth els also memcach cach bt call memtabl let renam make easier explain hbase call updat inmemori store edit
8845, add async rpcchannel rpcclient rpcclient need expos async protobuf rpcchannel custom asyncrpcchannel without protobuf overhead async tabl implement made
8846, endpoint base export tool time export tabl reduc use endpoint techniqu export hdf file region server rather hbase client experi elaps time endpoint base export less half current export tool enabl hdf compress shortcom need alter tabl deploy endpoint comment thank
8847, endpoint base export tool time export tabl reduc use endpoint techniqu export hdf file region server rather hbase client experi elaps time endpoint base export less half current export tool enabl hdf compress shortcom need alter tabl deploy endpoint comment thank
8848, endpoint base export tool time export tabl reduc use endpoint techniqu export hdf file region server rather hbase client experi elaps time endpoint base export less half current export tool enabl hdf compress shortcom need alter tabl deploy endpoint comment thank
8849, translat columnvaluefilt rowfilterset new filter interfac
8850, translat columnvaluefilt rowfilterset new filter interfac
8851, verifyrepl prefix filter verifyrepl current let user verifi data within time rang replic particular peer use verifi data start particular prefix exampl would unsalt multi tenant phoenix tabl wish verifi data particular tenant add new option verifyrepl job allow list prefix given
8852, cleanup testregionservermetr go testregionservermetr look hbase 15929 patch use setup teardown tabl use rule set tabl name base testnam refactor copi past code fragment singl function
8853, new behavior version consid mvcc ts rather ts hbase book section version call current limit see http hbase apach org book html _current_limit quot 28 current limit 28 delet mask put delet mask put even put happen delet enter see hbase 2256 rememb delet write tombston disappear next major compact run suppos delet everyth new put timestamp put even happen delet mask delet tombston perform put fail get notic put effect start work major compact run issu problem use alway increas version new put row occur even care time delet put immedi chanc happen within millisecond 28 major compact chang queri result creat three cell version t1 t2 t3 maximum version set get version valu t2 t3 return delet version t2 t3 one t1 appear obvious major compact run behavior case anymor see garbag collect bend time hbase quot limit result current implement multi version consid timestamp matter come remov old version immedi enough number new version get stronger semant version two guarante delet mask put come version mask enough number higher version version cf conf never seen exampl understand delet mean use delet addcolumn delet version whose ts greater delet t3 mean use delet addcolumn delet version whose ts case put t2 put t3 delet put t1 get t1 put delet case maxvers put t1 put t2 put t3 delet t3 alway get t2 matter major compact t1 mask put t3 t1 never seen case maxvers put t1 put t2 put t3 delet t2 delet t3 get noth case maxvers put t1 put t2 put t3 delet t2 delet t3 get t1 mask case maxvers put t1 put t2 put t3 delet t3 put t1 get t3 t1 put t1 second time 2nd latest version read case maxvers put t3 put t2 put t1 get t3 t2 like get ts still key version differ version may result differ result even size result smaller version see case get scan setmaxvers handl end read correct data accord cf version set semant differ current hbase may need logic support new semant configur default disabl
8854, robust way deal earli termin hbck hbck run want disabl catalog janitor balanc split merg today implement robust hbck termin earlier control chang state would reset origin hbase 15406 tri solv problem split merg switch implement complic solv cj balanc propos solv problem use znode indic hbck run cj balanc split merg switch look znode oper
8855, better document replicationp replicationp interfac method document tie zookeep implement replicationp also method name littl confus review board http review apach org 48696
8856, improv hbasefsck scalabl problem hbasefsck make unnecessarili slow especi larg tabl cluster mani region patch tri fix biggest bottleneck also includ coupl bug fix race condit caus gather hold state live cluster longer true time use state fsck process race condit caus fsck crash becom unus larg cluster lot region split merg scalabl perform problem hbasefsck chang patch make unnecessari rpc caus fetch array filestatus discard everyth path pass path pathfilt filter look previous discard filestatus path actual wors doubl first lookup obtain batch filestatus lookup individu rpc perform sequenti avoid ad filestatusfilt filter happen directli filestatus perform bug affect fsck also extent thing like snapshot hfile archiv etc time look deep thing affect want increas scope ticket focu mostli fsck make improv codepath chang patch though make fairli easi fix code path later jira feel featur strongli impact problem offlinereferencefilerepair expens part fsck often 50 fsck runtim run time scale number store file yet function complet serial make offlinereferencefilerepair multithread loadhdfsregiondir use tabl level concurr big bottleneck larg cluster larg tabl nearli region chang loadhdfsregiondir region level parallel instead tabl level parallel oper chang benefit cluster especi notic larg cluster larg tabl version 98 origin patch moder size product cluster user tabl 160k region hbasefsck went take 18 min minut
8857, tablecfwalentryfilt scopewalentryfilt redundantli iter cell tablecfwalentryfilt scopewalentryfilt filter iter cell sinc filter chain work twice instead iter cell appli cell filter logic cell
8858, add fastpath codel awesom codel
8859, rowcount support multipl key rang current rowcount allow singl key rang use filter would use case abl specifi multipl key rang prefix job exampl count set phoenix tenant id unsalt tabl could done enhanc exist key rang paramet take multipl start stop row pair altern new row prefix option could ad similar hbase 15847 verifyrepl
8860, add comment procedurestoretrack
8861, reduc number rpc larg put patch propos reduc number rpc larg put number data size write thread singleserverrequestrunn result three main factor flush size taken bufferedmutatorimpl backgroundflushcommit limit task number clientbackoffpolici lot request creat less mutat result two reason mani region target tabl differ server flush size step one sum server rather individu server patch remov limit flush size step one add maximum size submit server asyncprocess
8862, improv perform rpc encrypt apach common crypto hbase rpc encrypt enabl set hbase rpc protect privaci token authent util digest md5 mechan secur authent data protect digest md5 use de 3de rc4 encrypt slow especi scan becom bottleneck rpc throughput apach common crypto cryptograph librari optim ae ni provid java api cipher level java stream level develop use implement high perform ae encrypt decrypt minimum code effort compar current implement org apach hadoop hbase io crypto ae ae crypto support jce cipher openssl cipher better perform jce cipher user configur cipher type default jce cipher
8863, check replication_scop valu stringent creat tabl modifi tabl master check valu replication_scop less howev valu replication_scop must otherwis lead regionserv shutdown think check valu replication_scop stringent begin fulli understand usag replication_scop set replication_scop mistak insert data tabl regionserv abort one one finanli cluster abort except follow quot 2016 08 16 12 34 45 245 warn regionserv host 60023 append pool1 t1 wal fshlog append sequenceid 94 request roll wal java lang nullpointerexcept org apach hadoop hbase protobuf gener walproto familyscop builder setscopetyp walproto java 3939 org apach hadoop hbase wal walkey getbuild walkey java 618 org apach hadoop hbase regionserv wal protobuflogwrit append protobuflogwrit java 118 org apach hadoop hbase regionserv wal fshlog ringbuffereventhandl append fshlog java 1886 org apach hadoop hbase regionserv wal fshlog ringbuffereventhandl onev fshlog java 1750 org apach hadoop hbase regionserv wal fshlog ringbuffereventhandl onev fshlog java 1672 com lmax disruptor batcheventprocessor run batcheventprocessor java 128 java util concurr threadpoolexecutor runwork threadpoolexecutor java 1145 java util concurr threadpoolexecutor worker run threadpoolexecutor java 615 java lang thread run thread java 744 2016 08 16 12 34 45 293 info memstoreflush regionserv hstore ad hdf hbase test 27 hbase1 data default usert 2aa98c17845c9c6d5c8760b87b3ba09a 35825c94e72945c0bf7df3f0adefa1b6 entri 1161600 sequenceid 59 files 167 2016 08 16 12 34 45 296 fatal memstoreflush regionserv hregionserv abort region server hbase 10 166 141 99 60023 1471262434177 replay wal requir forc server shutdown org apach hadoop hbase droppedsnapshotexcept region usert 1471262560009 2aa98c17845c9c6d5c8760b87b3ba09a org apach hadoop hbase regionserv hregion internalflushcacheandcommit hregion java 2427 org apach hadoop hbase regionserv hregion internalflushcach hregion java 2105 org apach hadoop hbase regionserv hregion internalflushcach hregion java 2067 org apach hadoop hbase regionserv hregion flushcach hregion java 1958 org apach hadoop hbase regionserv hregion flush hregion java 1884 org apach hadoop hbase regionserv memstoreflush flushregion memstoreflush java 510 org apach hadoop hbase regionserv memstoreflush flushregion memstoreflush java 471 org apach hadoop hbase regionserv memstoreflush access 900 memstoreflush java 75 org apach hadoop hbase regionserv memstoreflush flushhandl run memstoreflush java 259 java lang thread run thread java 744 caus org apach hadoop hbase regionserv wal damagedwalexcept append sequenceid 94 request roll wal org apach hadoop hbase regionserv wal fshlog ringbuffereventhandl append fshlog java 1898 org apach hadoop hbase regionserv wal fshlog ringbuffereventhandl onev fshlog java 1750 org apach hadoop hbase regionserv wal fshlog ringbuffereventhandl onev fshlog java 1672 com lmax disruptor batcheventprocessor run batcheventprocessor java 128 java util concurr threadpoolexecutor runwork threadpoolexecutor java 1145 java util concurr threadpoolexecutor worker run threadpoolexecutor java 615 caus java lang nullpointerexcept org apach hadoop hbase protobuf gener walproto familyscop builder setscopetyp walproto java 3939 org apach hadoop hbase wal walkey getbuild walkey java 618 org apach hadoop hbase regionserv wal protobuflogwrit append protobuflogwrit java 118 org apach hadoop hbase regionserv wal fshlog ringbuffereventhandl append fshlog java 1886 quot
8864, replic namespac config peer config tabl cf peer product cluster dozen namespac everi namespac dozen tabl complic config tabl cf peer namespac need replic tabl slave cluster easi config support replic namespac suggest discuss welcom review board http review apach org 51521
8865, improv transpar tabl cf encrypt common crypto apach common crypto http common apach org proper common crypto index html cryptograph librari optim ae ni hbase 7544 introduc framework transpar encrypt featur protect hfile wal data rest current jce cipher use bu default improv use common crypto acceler transpar encrypt hbase new crypto provid common crypto provid transpar encrypt
8866, move unexpectedstateexcept common unexpectedstateexcept seem use enough least want use move common moment use memstor class live regionserv packag
8867, add option loadincrementalhfil allow skip unmatch column famili work hbase 15449 came need loadincrementalhfil bail unmatch column famili use case like tabl two column famili full backup taken tabl column famili drop data written tabl increment backup perform tabl user perform increment restor use latest backup sinc column famili gone loadincrementalhfil would fail ioexcept famili mismatch issu add option loadincrementalhfil bulk load load hfile exist column famili
